nda_number,product_number,nadac_NDC
40440,3,406889401
40440,4,406889401
40440,5,406889401
40440,6,406889401
40440,7,406889401
40441,1,
40442,1,51991033301
40443,1,
40443,2,
40443,3,
40444,1,42806034501
40444,2,42806034501
40444,3,42806034501
40444,4,42806034501
40444,5,42806034501
40444,6,42806034501
40444,7,42806034501
40445,1,185044810
40446,1,
40446,2,
40447,1,
40448,1,
40449,1,
40451,1,
40452,1,
40453,1,
40454,1,
40454,2,
40455,1,
40456,1,
40456,2,
40456,3,
40456,4,
40457,1,
40458,1,51991033416
40459,1,
40460,1,
40461,1,
40462,1,
40463,1,
40464,1,
40464,2,
40465,1,
40466,1,63323066416
40467,1,
40467,2,
40468,1,
40469,1,
40471,1,
40472,1,
40472,2,
40472,3,
40472,4,
40473,1,
40474,1,
40475,1,574085010
40476,1,
40477,1,
40478,1,
40479,1,
40479,2,
40480,1,57664064708
40480,2,57664064708
40480,3,57664064708
40480,4,57664064708
40480,5,57664064708
40480,6,57664064708
40480,7,57664064708
40481,1,
40482,1,
40483,1,
40484,1,
40485,1,
40486,1,115174501
40488,1,
40489,1,69584061290
40489,2,69584061290
40490,1,
40491,1,
40492,1,
40493,1,
40494,1,
40495,1,
40496,1,
40497,1,
40498,1,67457012410
40500,1,45802075930
40500,2,45802075930
40502,1,68084049411
40502,2,68084049411
40503,1,
40504,1,
40504,2,
40505,1,
40506,1,
40507,1,
40508,1,
40509,1,
40510,1,
40511,1,68084039665
40512,1,
40512,2,
40513,1,
40514,1,
40515,1,
40516,1,115701009
40517,1,406577162
40517,2,406577162
40518,1,
40519,1,
40520,1,
40521,1,51672406901
40522,1,
40524,1,
40524,2,
40525,1,
40526,1,53489067610
40527,1,
40528,1,54458127
40529,1,
40530,1,574082010
40532,1,
40533,1,
40534,1,
40535,1,
40535,2,
40537,1,115175701
40538,1,
40539,1,
40540,1,
40541,1,
40541,2,
40542,1,69584018310
40542,2,69584018310
40542,3,69584018310
40543,1,
40545,1,406052362
40545,2,406052362
40546,1,
40547,1,
40547,2,
40547,4,
40548,1,
40550,1,
40550,2,
40551,1,
40552,1,
40553,1,
40554,1,
40555,1,527144510
40557,1,
40557,2,
40558,1,
40558,2,
40558,3,
40559,1,
40560,2,29033000201
40560,3,29033000201
40562,1,
40563,1,
40564,1,70677112901
40568,1,
40568,2,
40569,1,
40570,1,
40571,1,
40572,1,
40573,1,
40575,1,
40576,1,
40578,1,
40580,1,
40580,2,
40580,3,
40581,1,603533621
40582,1,
40583,1,
40583,2,
40584,1,603533532
40586,1,69584068550
40586,2,69584068550
40587,1,
40587,2,
40590,1,
40591,1,
40593,1,
40593,2,
40594,1,378354752
40596,1,68382004201
40596,2,68382004201
40596,3,68382004201
40597,1,904656461
40597,2,904656461
40601,1,
40603,1,
40603,2,
40604,1,904661861
40604,2,904661861
40604,3,904661861
40607,1,52817081615
40608,1,
40608,2,
40608,3,
40608,4,
40609,1,
40611,1,59746017110
40612,1,
40613,1,50383004316
40615,1,
40615,2,
40616,1,93172301
40616,2,93172301
40616,3,93172301
40616,4,93172301
40616,5,93172301
40616,6,93172301
40616,7,93172301
40616,8,93172301
40616,9,93172301
40618,1,50742026301
40619,3,
40620,1,
40620,2,
40621,1,
40622,1,
40622,2,
40622,3,
40624,1,
40624,2,
40625,1,904722461
40626,1,
40626,2,
40627,1,63739002910
40627,2,63739002910
40627,3,63739002910
40628,1,
40628,2,
40628,3,
40632,1,
40633,1,832051000
40634,1,832051189
40635,1,832051289
40636,1,832051389
40637,1,
40639,2,
40640,1,64380017601
40641,2,
40641,3,
40641,4,
40642,1,51991019206
40642,2,51991019206
40643,1,121092716
40644,1,51991083810
40646,1,904718861
40646,2,904718861
40646,3,904718861
40647,1,
40648,1,
40649,1,70436015542
40650,1,121092816
40652,1,
40653,1,49884006601
40653,2,49884006601
40654,1,
40655,1,
40656,1,
40657,1,82009004505
40658,1,
40658,2,
40658,3,
40659,1,59746012210
40659,2,59746012210
40660,1,
40662,1,
40663,1,68382006410
40663,2,68382006410
40663,3,68382006410
40663,4,68382006410
40663,5,68382006410
40663,6,68382006410
40663,7,68382006410
40663,8,68382006410
40663,9,68382006410
40664,1,
40665,1,
40666,1,
40667,1,
40667,2,
40668,1,64980050448
40671,1,52817081154
40671,2,52817081154
40672,2,42571038519
40673,1,
40673,2,
40673,3,
40674,1,50383080516
40675,1,50383080216
40676,1,
40677,1,527135601
40677,2,527135601
40677,3,527135601
40677,4,527135601
40679,1,
40680,1,
40682,1,65162053750
40682,2,65162053750
40684,1,57664080888
40686,1,61748002501
40687,1,
40688,1,
40692,1,
40698,1,
40700,1,
40701,1,
40702,1,69315015510
40702,2,69315015510
40702,3,69315015510
40706,1,
40706,2,
40706,3,
40707,1,228282011
40708,1,62135071242
40709,1,
40709,2,
40710,1,527600480
40712,1,10702000401
40712,2,10702000401
40712,3,10702000401
40714,1,
40715,1,904729061
40715,2,904729061
40715,3,904729061
40716,1,16729027735
40717,1,
40717,2,
40718,1,
40719,1,
40719,2,
40721,1,
40721,2,
40721,3,
40721,4,
40723,1,
40728,1,
40728,2,
40728,3,
40728,4,
40729,1,
40730,1,
40731,1,62756043288
40731,2,62756043288
40732,1,
40733,1,64980013510
40733,2,64980013510
40733,3,64980013510
40734,1,23155007101
40734,2,23155007101
40735,2,
40735,3,
40736,1,68084089511
40737,1,39822552503
40737,2,39822552503
40743,1,
40743,2,
40745,1,10019095550
40745,2,10019095550
40745,3,10019095550
40746,1,65162011550
40746,2,65162011550
40747,1,
40747,2,
40748,1,
40750,1,69584085450
40750,2,69584085450
40750,3,69584085450
40751,1,69584042790
40751,2,69584042790
40751,3,69584042790
40754,1,
40755,1,
40756,1,63739053710
40757,1,
40759,1,
40760,1,
40761,1,
40761,2,
40761,3,
40762,1,64850044010
40765,1,904618761
40766,1,76385014450
40767,1,
40768,1,
40769,1,
40770,1,
40771,1,64980032005
40772,1,
40773,1,
40774,1,
40774,2,
40775,1,
40776,1,66993035957
40777,1,53746020305
40778,1,65162020750
40778,2,65162020750
40779,1,65162003311
40780,1,65862013499
40780,2,65862013499
40781,1,
40782,1,115107203
40782,2,115107203
40782,3,115107203
40784,1,
40785,1,
40785,2,
40786,1,10702001250
40786,2,10702001250
40786,3,10702001250
40789,1,
40789,2,
40790,1,
40791,1,
40791,2,
40791,3,
40792,1,65862069301
40792,2,65862069301
40793,1,
40794,1,
40794,2,
40795,1,
40795,2,
40796,1,69315012710
40797,1,69097097507
40797,2,69097097507
40798,1,
40798,2,
40800,1,
40800,2,
40802,1,
40803,1,67457048400
40804,1,
40804,2,
40804,3,
40805,1,
40805,2,
40805,3,
40806,1,
40807,1,
40807,2,
40807,3,
40808,1,
40808,2,
40808,3,
40809,1,
40809,2,
40810,1,
40810,2,
40811,1,
40812,1,
40812,2,
40812,3,
40813,1,
40814,1,
40816,1,
40816,2,
40816,3,
40816,4,
40816,5,
40816,6,
40821,1,
40821,2,
40822,1,
40823,1,50742065601
40824,1,
40825,1,
40826,1,
40827,1,
40828,1,
40829,1,10702001724
40832,1,
40833,1,62332046431
40834,1,
40836,1,
40836,2,
40837,1,
40838,1,121077216
40840,1,63739048610
40840,2,63739048610
40840,3,63739048610
40843,1,703367801
40843,2,703367801
40843,3,703367801
40843,4,703367801
40844,1,
40844,2,
40845,1,
40846,1,
40847,1,55111064901
40847,2,55111064901
40849,1,
40851,1,
40851,2,
40851,3,
40855,1,904617861
40855,2,904617861
40855,3,904617861
40855,4,904617861
40857,1,
40858,1,
40858,2,
40858,3,
40858,4,
40859,1,
40860,1,
40861,1,68025004710
40861,2,68025004710
40862,1,
40862,2,
40863,1,
40863,2,
40863,3,
40864,1,70010014905
40865,1,
40866,1,65162054510
40866,2,65162054510
40870,1,
40870,2,
40872,1,
40872,2,
40874,1,68382018905
40874,2,68382018905
40874,3,68382018905
40875,1,10702002810
40876,1,10702002510
40879,1,64980032430
40881,1,17478045016
40882,1,65162067890
40883,1,
40884,1,
40885,1,591264005
40886,1,10702002710
40886,2,10702002710
40887,1,10702002910
40888,1,
40888,2,
40888,3,
40888,4,
40888,5,
40889,1,
40890,1,
40891,1,70408014634
40893,1,
40893,2,
40893,3,
40893,4,
40894,1,64950034316
40897,1,
40897,2,
40897,3,
40897,4,
40898,1,527146310
40898,2,527146310
40898,3,527146310
40899,1,
40899,2,
40899,3,
40901,1,31722052201
40901,2,31722052201
40901,3,31722052201
40901,4,31722052201
40902,1,
40903,1,69315013510
40903,2,69315013510
40903,3,69315013510
40904,1,62135061260
40905,1,10702003645
40905,2,10702003645
40907,1,29300012910
40907,2,29300012910
40908,1,
40909,1,
40910,1,
40911,1,
50006,1,69097065
50007,1,
50007,2,
50010,1,
50010,2,
50011,2,
50011,3,
50019,1,
50019,2,
50019,3,
50023,2,
50039,2,
50051,1,
50051,2,
50056,1,
50056,2,
50060,1,
50060,3,
50065,2,61314063136
50072,1,
50072,2,
50072,3,
50072,4,
50072,5,
50072,6,
50081,2,
50091,1,
50092,1,
50093,1,
50095,1,
50108,2,
50109,1,
50111,1,
50117,1,
50117,2,
50117,3,
50118,2,
50126,2,
50128,1,
50131,1,
50138,1,
50138,2,
50138,3,
50141,1,60793070210
50141,3,60793070210
50143,1,
50153,1,
50155,1,
50156,1,
50162,1,59762501002
50162,2,59762501002
50162,3,59762501002
50167,2,
50168,2,
50169,1,
50176,2,
50182,2,
50182,3,
50183,1,
50192,1,
50194,1,
50195,1,
50195,2,
50195,3,
50195,4,
50195,5,
50199,1,
50201,2,
50202,1,
50203,2,
50205,1,
50207,1,52536013613
50207,2,52536013613
50207,3,52536013613
50212,2,
50212,3,
50218,1,
50219,1,
50233,1,
50235,1,
50237,5,
50237,6,
50238,1,
50257,1,
50261,1,
50261,2,
50261,3,
50262,1,
50263,2,
50266,1,
50268,1,
50272,1,
50273,2,
50273,3,
50276,1,
50276,3,
50278,1,
50278,3,
50285,1,
50286,1,
50286,2,
50287,1,
50297,2,
50297,3,
50298,1,
50298,2,
50298,3,
50298,6,
50298,7,
50299,1,
50306,1,
50306,2,
50306,4,
50306,6,
50306,7,
50308,1,
50308,2,
50308,3,
50308,4,
50309,1,
50309,2,
50309,3,
50309,4,
50309,5,
50310,1,
50310,2,
50313,1,
50314,1,
50315,1,
50315,2,
50316,1,
50316,2,
50317,1,9055502
50320,1,
50320,2,
50320,3,
50320,4,
50320,5,
50320,6,
50322,1,
50324,1,
50332,1,
50336,2,
50337,2,
50341,3,
50344,2,
50345,1,
50346,1,
50347,1,
50347,2,
50355,1,
50356,1,63481052910
50368,1,
50370,1,
50370,2,
50370,3,
50378,1,
50404,1,
50405,2,
50405,3,
50405,4,
50405,5,
50406,1,
50406,2,
50406,3,
50416,2,
50417,1,16571075453
50420,1,
50425,1,
50429,1,
50435,1,
50440,1,
50440,2,
50440,3,
50441,1,
50442,1,
50442,2,
50443,1,
50443,2,
50444,1,
50445,1,
50446,1,
50446,2,
50446,3,
50446,4,
50446,5,
50448,1,
50450,1,
50450,2,
50451,2,
50451,3,
50456,1,
50457,1,
50459,1,
50459,2,
50460,1,
50460,2,
50460,5,
50460,6,
50461,1,
50461,2,
50461,3,
50461,4,
50461,5,
50462,1,
50467,1,
50467,2,
50467,3,
50467,4,
50475,1,
50475,2,
50477,5,
50478,1,
50479,1,
50480,1,69097193
50482,1,
50482,2,
50482,3,
50482,7,
50484,1,
50486,1,
50488,1,
50493,1,
50495,1,
50495,2,
50497,1,
50497,2,
50497,3,
50497,4,
50497,5,
50504,1,
50504,2,
50504,3,
50504,4,
50505,1,
50508,1,
50508,2,
50508,3,
50509,1,
50509,2,
50512,1,
50512,2,
50514,1,
50517,1,
50517,2,
50517,3,
50518,1,
50519,1,
50520,1,
50520,2,
50521,1,
50521,2,
50522,1,
50522,2,
50523,1,
50526,1,
50527,1,
50527,2,
50527,3,
50528,1,
50529,1,
50530,1,
50532,1,
50533,1,
50536,1,68308025010
50537,1,
50537,2,
50541,1,
50542,1,
50542,2,
50544,1,
50544,2,
50544,3,
50545,2,
50545,3,
50545,4,
50545,6,
50547,1,
50547,2,
50547,3,
50547,4,
50548,1,
50548,2,
50549,1,
50549,2,
50549,3,
50549,4,
50549,5,
50550,1,
50550,2,
50550,3,
50550,4,
50550,8,
50551,1,
50551,2,
50551,3,
50554,1,
50554,2,
50554,3,
50554,4,
50554,5,
50555,1,78081301
50556,1,
50557,1,68682090146
50558,2,
50558,3,
50558,4,
50560,1,
50560,2,
50560,3,
50560,5,
50562,1,
50562,2,
50562,3,
50564,1,
50564,2,
50565,1,
50565,2,
50565,3,
50566,1,
50566,2,
50566,3,
50566,4,
50567,1,60758090810
50571,1,
50571,2,
50571,3,
50573,1,
50574,1,
50575,1,81964020415
50575,2,81964020415
50576,1,
50577,1,
50578,1,
50578,2,
50578,3,
50578,4,
50579,1,
50579,2,
50579,3,
50579,4,
50580,1,
50580,2,
50580,3,
50581,1,
50581,2,
50581,3,
50581,4,
50582,1,
50582,2,
50584,1,
50585,1,
50585,2,
50585,3,
50585,4,
50585,5,
50585,6,
50585,7,
50586,1,
50587,1,
50587,2,
50588,1,
50588,2,
50588,3,
50589,1,
50589,2,
50589,3,
50589,4,
50590,1,
50590,2,
50590,3,
50591,1,
50592,1,78095340
50593,1,
50594,1,
50596,1,
50596,2,
50596,3,
50596,4,
50597,1,
50597,2,
50598,1,
50599,1,
50600,1,9332901
50601,1,
50605,1,
50605,2,
50605,3,
50606,1,62559039150
50606,2,62559039150
50608,1,
50608,2,
50608,3,
50608,5,
50609,1,
50609,2,
50610,1,
50611,1,
50611,2,
50612,1,
50613,1,
50613,2,
50614,1,
50614,2,
50614,3,
50615,1,59762374302
50616,1,78087601
50617,1,378821293
50618,1,
50618,2,
50619,1,
50621,1,
50621,2,
50622,1,
50624,1,
50624,2,
50624,3,
50625,1,78024161
50625,2,78024161
50625,3,78024161
50627,1,
50628,1,
50629,1,
50629,2,
50629,3,
50630,1,
50630,2,
50632,1,
50632,2,
50632,3,
50633,2,
50633,3,
50633,5,
50634,1,
50634,2,
50634,3,
50635,1,
50636,1,
50637,1,
50637,2,
50638,1,
50638,2,
50638,3,
50639,1,
50639,2,
50639,3,
50640,1,
50640,2,
50641,1,62135026260
50641,2,62135026260
50641,3,62135026260
50641,4,62135026260
50643,1,
50643,2,
50646,1,
50646,2,
50646,3,
50646,4,
50648,1,
50648,2,
50648,3,
50649,1,
50649,2,
50649,3,
50653,1,
50655,1,
50655,2,
50658,1,
50661,1,
50661,2,
50661,3,
50662,1,
50662,2,
50664,1,
50664,2,
50665,1,
50665,2,
50667,1,
50667,2,
50668,1,
50668,2,
50670,1,
50671,1,
50671,2,
50671,3,
50672,1,
50672,2,
50673,1,
50673,2,
50674,1,
50674,2,
50675,1,
50675,2,
50678,1,
50679,1,
50679,2,
50679,3,
50680,1,59762500901
50680,2,59762500901
50682,1,
50683,1,
50683,2,
50684,1,
50684,2,
50684,3,
50684,4,
50685,2,
50686,1,
50686,2,
50687,1,
50687,2,
50688,1,
50688,2,
50689,1,59762135001
50693,1,59762305105
50694,1,
50694,2,
50698,1,
50698,2,
50698,3,
50703,1,
50704,2,
50705,1,
50706,1,
50706,3,
50708,1,469065773
50708,2,469065773
50708,3,469065773
50709,1,
50710,1,59762314001
50710,2,59762314001
50711,1,69406189
50715,1,78024861
50715,2,78024861
50715,3,78024861
50716,1,
50717,1,82036427408
50718,1,
50718,2,
50719,1,
50720,1,81964022114
50722,1,4025943
50723,1,4026043
50724,1,
50725,1,
50725,2,
50726,1,
50726,2,
50729,1,
50729,2,
50730,1,
50731,1,
50733,1,
50734,1,
50739,1,
50740,1,
50741,1,
50742,1,6003220
50742,2,6003220
50744,1,
50746,1,
50748,1,
50748,2,
50749,1,
50749,2,
50750,1,
50750,2,
50750,3,
50751,1,
50753,1,
50754,1,
50754,2,
50755,1,81964020369
50756,1,187519050
50756,2,187519050
50757,1,
50758,1,
50759,1,4026129
50760,1,
50760,2,
50761,1,
50761,2,
50762,1,
50763,1,
50767,1,9766701
50769,1,
50775,1,
50777,1,50222021160
50777,2,50222021160
50778,1,
50778,2,
50779,1,
50779,2,
50779,3,
50780,1,
50780,2,
50781,1,
50782,1,68682046275
50783,1,
50784,1,
50785,1,
50786,1,58914060120
50788,1,
50789,1,
50790,1,68180021460
50790,2,68180021460
50791,1,78038666
50791,2,78038666
50792,1,
50792,2,
50793,1,45802004201
50794,1,
50795,1,68308077560
50795,2,68308077560
50795,3,68308077560
50795,4,68308077560
50795,5,68308077560
50795,6,68308077560
50795,7,68308077560
50795,8,68308077560
50796,1,
50796,2,
50797,1,
50801,1,
50802,1,99207030060
50803,1,66993095961
50804,1,24208035810
50805,1,68308066830
50807,1,
50807,2,
50808,1,99207046730
50808,2,99207046730
50808,3,99207046730
50808,4,99207046730
50808,5,99207046730
50808,6,99207046730
50808,7,99207046730
50808,8,99207046730
50809,1,
50809,2,
50810,1,82584030703
50813,1,
50814,1,
50817,1,
50817,2,
50818,1,71776003505
50819,1,68682013250
50819,2,68682013250
50821,1,
50821,2,
50823,1,
50823,2,
50824,1,
60002,1,
60003,1,
60003,2,
60003,3,
60004,1,
60004,2,
60006,1,
60006,2,
60006,3,
60007,1,
60007,2,
60014,1,
60059,1,
60060,1,
60060,2,
60073,4,
60074,3,
60075,1,
60075,2,
60075,3,
60075,4,
60075,5,
60075,6,
60076,1,
60076,2,
60082,3,
60082,4,
60093,1,
60095,1,
60096,1,
60096,2,
60099,1,
60099,2,
60101,1,
60101,2,
60107,1,
60107,2,
60111,1,
60127,1,
60127,2,
60132,1,
60133,1,
60134,1,
60134,2,
60136,1,
60136,2,
60173,1,
60173,2,
60174,1,
60179,1,
60180,1,
60180,2,
60188,1,
60212,1,
60254,2,
60254,3,
60272,1,
60272,2,
60285,2,
60285,3,
60286,1,
60286,2,
60290,1,
60290,2,
60291,1,
60304,1,93117701
60306,1,
60306,2,
60306,3,
60306,4,
60307,2,
60307,3,
60307,4,
60343,1,
60343,3,
60347,1,
60359,1,24338010620
60359,2,24338010620
60359,3,24338010620
60362,1,
60362,2,
60362,3,
60362,4,
60365,1,
60384,1,
60384,2,
60384,3,
60384,4,
60384,5,
60385,1,
60392,3,
60392,4,
60392,5,
60400,1,
60403,1,
60404,1,
60413,1,
60413,2,
60413,3,
60427,1,
60429,1,
60429,2,
60429,3,
60429,4,
60446,1,
60456,1,93412774
60456,2,93412774
60462,1,
60463,1,
60469,1,
60469,2,
60469,3,
60471,1,
60471,2,
60475,1,
60516,1,
60517,1,
60518,1,
60518,2,
60518,3,
60520,1,
60521,1,
60522,1,
60567,1,
60567,2,
60569,1,62135049630
60569,2,62135049630
60570,1,
60571,1,
60572,1,
60574,1,
60575,1,
60576,2,
60577,1,
60578,1,
60582,1,
60586,1,
60586,2,
60587,1,
60593,1,
60595,1,
60601,1,
60607,1,
60610,1,
60610,2,
60611,1,
60611,2,
60612,1,
60612,2,
60613,1,64980044801
60618,1,
60618,2,
60618,3,
60624,1,
60624,2,
60625,1,
60625,2,
60625,3,
60625,4,
60626,1,
60626,2,
60626,3,
60626,4,
60626,5,
60633,1,
60634,1,
60641,1,
60641,2,
60641,3,
60645,1,
60647,1,
60657,1,
60657,2,
60657,3,
60666,1,
60666,2,
60677,1,
60677,2,
60677,3,
60677,4,
60677,5,
60677,6,
60684,1,
60687,1,
60700,1,43538094060
60704,1,
60704,2,
60707,1,
60711,2,93117410
60711,3,93117410
60716,1,
60730,2,
60731,2,
60734,1,
60736,1,
60736,2,
60751,1,
60751,2,
60751,3,
60752,1,
60752,2,
60752,3,
60760,1,
60764,2,574425035
60765,1,
60765,2,
60768,1,
60768,2,
60770,1,
60781,1,
60781,2,
60781,3,
60781,4,
60781,5,
60783,1,
60783,2,
60800,1,
60800,2,
60806,1,
60806,2,
60806,3,
60806,4,
60869,1,
60908,1,
60908,2,
61009,1,
61015,1,
61016,1,
61037,1,
61039,1,
61039,2,
61046,1,
61048,1,
61049,1,
61049,2,
61051,1,
61086,1,
61086,2,
61147,1,
61147,2,
61147,3,
61147,4,
61148,1,
61148,2,
61149,1,
61149,2,
61150,1,
61150,2,
61151,1,
61164,1,
61164,2,
61187,1,
61188,1,
61206,1,
61206,2,
61212,1,574402235
61214,2,
